mr,bleu_score
1,0.3291139240506329
1,0.25
1,0.26744186046511625
1,0.25
1,0.12595419847328243
1,0.33783783783783783
1,0.20987654320987653
1,0.29896907216494845
1,0.3225806451612903
1,0.22147651006711414
1,0.2621359223300971
1,0.11881188118811879
1,0.2898550724637681
1,0.2905982905982906
1,0.1574074074074074
1,0.2761904761904762
1,0.27586206896551724
1,0.16766467065868262
1,0.23
1,0.2564102564102564
1,0.25
1,0.28169014084507044
1,0.29333333333333333
1,0.3194444444444444
1,0.20212765957446807
1,0.24107142857142858
1,0.3148148148148148
1,0.2926829268292683
1,0.16666666666666669
1,0.21782178217821782
1,0.2564102564102564
1,0.21428571428571425
1,0.41304347826086957
1,0.15686274509803924
1,0.10937500000000001
1,0.26785714285714285
1,0.1527777777777778
1,0.12962962962962962
1,0.27450980392156865
1,0.2154696132596685
1,0.3194444444444444
1,0.30097087378640774
1,0.36363636363636365
1,0.20670391061452514
1,0.1989247311827957
1,0.27586206896551724
1,0.13559322033898305
1,0.22018348623853215
1,0.3333333333333333
1,0.2815533980582524
1,0.10000000000000002
1,0.16091954022988506
1,0.30769230769230765
1,0.43137254901960786
1,0.3275862068965517
1,0.3222222222222223
1,0.2016129032258064
1,0.17857142857142858
1,0.21929824561403505
1,0.1907514450867052
1,0.15695067264573992
1,0.24705882352941178
1,0.22666666666666666
1,0.1743119266055046
1,0.1836734693877551
1,0.17708333333333334
1,0.19387755102040813
1,0.1651376146788991
1,0.1714285714285714
1,0.16326530612244897
1,0.16847826086956522
1,0.2087912087912088
1,0.24691358024691357
1,0.18787878787878787
1,0.23
1,0.26595744680851063
1,0.25925925925925924
1,0.17518248175182483
1,0.15384615384615385
1,0.15422885572139305
1,0.3400000000000001
1,0.19327731092436976
1,0.21100917431192662
1,0.14438502673796794
1,0.19298245614035087
1,0.29213483146067415
1,0.2716049382716049
1,0.13377926421404682
1,0.2619047619047619
1,0.20689655172413796
1,0.18382352941176472
1,0.10714285714285714
1,0.1506849315068493
1,0.19736842105263158
1,0.14124293785310732
2,0.13991769547325103
2,0.3783783783783784
2,0.23853211009174316
2,0.08584686774941994
2,0.2376237623762376
2,0.25
2,0.22330097087378645
2,0.16883116883116883
2,0.2962962962962963
