mr,bleu_score
1,0.8076923076923077
1,0.7141690718968928
1,0.7393752065216274
1,0.6875
1,0.8406851902231027
1,0.9069767441860465
1,0.7484055880252942
1,0.9375
1,0.7931034482758621
1,0.7419354838709677
1,0.8928571428571429
1,0.782608695652174
1,0.6756756756756757
1,0.5366925752004387
1,0.6666666666666666
1,0.49902376252397546
1,0.8064516129032258
1,0.6521739130434783
1,0.49859442696124706
1,0.696969696969697
1,0.6448107336546705
1,0.7586206896551724
1,0.42857142857142855
1,0.8518518518518519
1,0.5652173913043478
1,0.5897435897435898
1,0.6334734269940223
1,0.7017543859649122
1,0.6998561956097888
1,0.7379692282502012
1,0.839985412591396
1,0.8333333333333334
1,0.6236713233544118
1,0.9032258064516129
1,0.6892256745516928
1,0.6115109800663011
1,0.9259259259259259
1,0.6190476190476191
1,0.6052631578947368
2,0.8198315434286098
2,0.7453282911679824
2,0.6792452830188679
2,0.6774193548387096
2,0.8362450255704837
2,0.8536585365853658
2,0.8709677419354839
2,0.8661631003332932
2,0.8
2,0.7142857142857143
2,0.6562154989972044
2,0.7453282911679824
2,0.510094886110021
2,0.7333333333333333
2,0.7727272727272727
2,0.5714285714285714
2,0.6125701969719369
2,0.596559544542913
2,0.3939393939393939
2,0.6571428571428571
2,0.6761008171486349
2,0.7894736842105263
2,0.6313647180696321
2,0.6333333333333333
2,0.8369757314162085
2,0.8048780487804879
2,0.6758805569153855
2,0.7333333333333333
2,0.5935873286495363
2,0.7142857142857143
3,0.8156080754557237
3,0.7271495523590071
3,0.7708333333333334
3,0.6774193548387096
3,0.8
3,0.8536585365853658
3,0.7724349221890119
3,0.9032258064516129
3,0.7498865342902661
3,0.8839262840201374
3,0.8947368421052632
3,0.6764705882352942
3,0.6506291404302443
3,0.708970813550032
3,0.5203550913415114
3,0.7333333333333333
3,0.5531914893617021
3,0.6339514428184163
3,0.6774193548387096
3,0.6333333333333333
3,0.7222467045835846
3,0.8070631288879514
3,0.5652173913043478
3,0.6052631578947368
3,0.6912934617071346
3,0.7818181818181819
