mr,bleu_score
1,0.6923076923076923
1,0.6428571428571429
1,0.8125
1,0.7857142857142857
1,0.5365853658536586
1,0.9166666666666666
1,0.1384182521267043
1,0.5354255383615909
1,0.6666666666666666
1,0.4543004567916529
1,0.5752416129076784
1,0.673469387755102
1,0.4166666666666667
1,0.8888888888888888
1,0.53125
1,0.5789473684210527
1,0.8107727203607354
1,0.3526001239580032
1,0.7045597971101069
1,0.8666666666666667
1,0.5625
1,0.46153846153846156
1,0.38461538461538464
1,0.5985403583811576
1,0.4
1,0.5714285714285714
1,0.596559544542913
1,0.6811183498037142
1,0.6308391090129188
1,0.700138655234358
1,0.8
1,0.85
1,1.0
1,0.7283684949148809
1,0.5925925925925926
1,0.6658605971504997
1,0.6956521739130435
1,0.7937515609602045
1,0.6923076923076923
1,0.8219864299617914
1,0.8333333333333334
1,0.8888888888888888
1,0.6900333109719925
1,0.7586206896551724
1,0.8177905415894153
1,0.5555555555555556
1,0.7897869685943457
1,0.7396089109614705
1,0.6666666666666666
1,0.700138655234358
1,0.625
1,0.6785714285714286
1,0.537398482930342
1,0.772184789761521
1,0.6133629430862155
1,0.6275363049901946
1,0.6356646365556511
1,0.9
1,0.7746371787825521
1,0.84375
1,0.6410256410256411
1,0.518861408789179
1,0.4274968157481276
1,0.5752416129076784
1,0.6655575133093234
1,0.6111111111111112
1,0.5752416129076784
1,0.6100943872002131
1,0.5555555555555556
1,0.5546312610911028
1,0.5907838132723179
1,0.5871331642584223
1,0.4523947572871905
1,0.7142857142857143
1,0.6842105263157895
1,0.631578947368421
1,0.9444444444444444
1,0.5231761834753927
1,0.8329996071711268
1,0.7142857142857143
1,0.6959861353000654
1,0.7368421052631579
1,0.75
1,0.8042153285820991
1,0.42857142857142855
1,0.6875
1,0.8731398526961766
1,0.7
1,0.4183575366601297
1,0.7894736842105263
1,0.6794258654523062
1,0.6618726769384466
1,0.6428571428571429
1,0.5909090909090909
1,0.8
1,0.8
2,0.493072607307647
2,0.6153846153846154
2,0.3495319136902663
2,0.5956396735244966
2,0.6655575133093234
2,1.0
2,0.5578859032810576
2,0.6451612903225806
2,0.9310627797040228
2,0.797145175674336
2,0.8367150733202594
2,0.7484055880252942
2,0.6923076923076923
2,0.7058823529411765
2,0.9057885044249486
2,0.6470588235294118
2,0.6976744186046512
2,0.6810692534524834
2,0.85
2,0.8252589858680638
2,0.7741935483870968
2,0.6666666666666666
2,0.5330234463589497
2,0.6842105263157895
2,0.42857142857142855
2,0.7493113315317764
2,0.5681818181818182
3,0.7667036788577695
3,0.6153846153846154
3,0.6153846153846154
3,0.8333333333333334
3,0.4573843974587669
3,0.6640732482052818
3,0.5699575187490252
3,0.5333333333333333
3,0.4169067578123367
3,0.3860923948807605
3,0.5511482894120068
3,0.49713295378576094
3,0.8
3,0.5862068965517241
3,0.5294117647058824
3,0.5572786498394026
3,0.4
3,0.7142857142857143
3,0.5714285714285714
3,0.6666666666666666
3,0.4
3,0.5384615384615384
3,0.45
3,0.772184789761521
3,0.4444909324090307
3,0.6417937672981614
3,0.5684763955277425
3,0.631578947368421
3,0.6292187009857626
3,0.7419354838709677
3,0.6666666666666666
3,0.3333333333333333
3,0.30668147154310776
3,0.5555555555555556
3,0.5935873286495363
3,0.5882352941176471
3,0.5625
3,0.4666666666666667
3,0.26601793705829224
3,0.4666666666666667
3,0.5483870967741935
3,0.5
3,0.35294117647058826
3,0.5925925925925926
3,0.7647058823529411
3,0.5
3,0.875
3,0.7777777777777778
3,0.8525573820364326
3,0.75
3,0.375
3,0.75
3,0.6655575133093234
3,0.5882352941176471
3,0.4117647058823529
3,0.75
3,0.7142857142857143
3,0.4294155960430205
3,0.8333333333333334
3,0.6660545169171345
3,0.7560975609756098
3,0.65
3,0.5684763955277425
3,0.75
3,0.782608695652174
4,0.6923076923076923
4,0.7857142857142857
4,0.8571428571428571
4,0.6923076923076923
4,0.5851859472169996
4,0.8333333333333334
4,0.49378100618619153
4,0.640994389499941
4,0.7333333333333333
4,0.6297017414619639
4,0.49640450770383493
4,0.42733711854819223
4,0.6363636363636364
4,0.8095238095238095
4,0.5862068965517241
4,0.5555555555555556
4,0.8731398526961766
4,0.4664082736360405
4,0.6458464806842646
4,0.75
4,0.7857142857142857
4,0.8
4,0.625
4,0.5320358741165845
4,0.48675048941962806
4,0.55
4,0.6959861353000654
4,0.7315493269103036
4,0.754031181696633
4,0.8823529411764706
4,0.6650448426457306
4,0.7
4,1.0
4,0.562948305532365
4,0.6666666666666666
4,0.75
4,0.47619047619047616
4,0.6644765216767334
4,0.6923076923076923
4,0.8165505421455391
4,0.6153846153846154
4,0.6
4,0.7647058823529411
4,0.7667036788577695
4,0.896551724137931
4,0.9090909090909091
4,0.7980538111748767
4,0.7441860465116279
4,0.8595955471341615
4,0.7333333333333333
4,0.7058823529411765
4,0.6444444444444445
4,0.76
4,0.6133629430862155
4,0.6004025522571868
4,0.6810692534524834
4,0.9
4,0.7746371787825521
4,0.7700548468697751
4,0.6578947368421053
4,0.4117647058823529
4,0.4655313898520114
4,0.7368421052631579
4,0.6111111111111112
4,0.7222222222222222
4,0.6655575133093234
4,0.7045597971101069
4,0.4117647058823529
4,0.7045597971101069
4,0.6115109800663011
4,0.4274968157481276
4,0.3333333333333333
4,0.625
4,0.7777777777777778
4,0.5935873286495363
4,0.9444444444444444
4,0.6306396459378436
4,0.8024218415813821
4,0.7575757575757576
4,0.772184789761521
4,0.7222222222222222
4,0.7368421052631579
4,0.7711013793645826
4,0.42857142857142855
4,0.875
4,0.75
4,0.631578947368421
4,0.7894736842105263
4,0.7174306581069024
4,0.6829268292682927
4,0.5902600196588189
4,0.7666666666666667
4,0.7916666666666666
5,0.42857142857142855
5,0.5384615384615384
5,0.6717807104613434
5,0.46002220731466165
5,0.43193485060549036
5,0.7647058823529411
5,0.6842105263157895
5,0.5567369120930278
5,0.31845836025501745
5,0.7142857142857143
5,0.4666666666666667
5,0.3888888888888889
5,0.4666666666666667
5,0.5714285714285714
5,0.5
5,0.6363636363636364
5,0.625
5,0.35826565528689464
5,0.5909090909090909
5,0.6618726769384466
5,0.7914497715327151
5,0.6341639440756631
5,0.6875
5,0.7142857142857143
5,0.7368421052631579
5,0.8888888888888888
5,0.5663519669638053
5,0.4084951137944793
5,0.6217718386353003
5,0.5833333333333334
5,0.7795891541930149
5,0.5833333333333334
5,0.07961459006375435
5,0.8125
5,0.8300915602566021
5,0.8928571428571429
5,0.841956286528456
5,0.6875
5,0.7105954944096783
5,0.8085450108256069
5,0.6666666666666666
5,0.4953587998572467
5,0.6285714285714286
5,0.782608695652174
5,0.8300915602566021
5,0.6153846153846154
5,0.5251039914257685
5,0.625
5,0.631578947368421
5,0.7283684949148809
5,0.6285714285714286
5,0.2577334795466146
5,0.2920502936517768
5,0.46153846153846156
5,0.4980549361539613
5,0.4980549361539613
5,0.5366925752004387
5,0.5
5,0.3980729503187718
5,0.41504578012830107
5,0.4444444444444444
5,0.45454545454545453
5,0.35588329018524795
5,0.6640732482052818
5,0.4489580601104416
5,0.6191984998215584
5,0.9428731438548749
5,0.7894736842105263
5,0.8148148148148148
5,0.2
5,0.29411764705882354
5,0.35294117647058826
5,0.7484055880252942
5,0.38095238095238093
5,0.625
5,0.6
5,0.723404255319149
5,0.3274923012311928
5,0.7489969579077136
5,0.6292187009857626
5,0.7073170731707317
5,0.7297297297297297
5,0.43478260869565216
5,0.6333333333333333
5,0.6794258654523062
6,0.5833333333333334
6,0.7692307692307693
6,0.7692307692307693
6,0.5833333333333334
6,0.47484649642192034
6,0.8181818181818182
6,0.7333333333333333
6,0.5699575187490252
6,0.6666666666666666
6,0.515890503273989
6,0.5284198478325801
6,0.6938775510204082
6,0.6959861353000654
6,0.65
6,0.6785714285714286
6,0.5882352941176471
6,0.7980538111748767
6,0.46439887486616876
6,0.6236713233544118
6,0.7142857142857143
6,0.5
6,0.6666666666666666
6,0.25
6,0.7857142857142857
6,0.6842105263157895
6,0.55
6,0.6618726769384466
6,0.7980538111748767
6,0.7151593529085954
6,0.9375
6,0.8571428571428571
6,0.5229469208251621
6,1.0
6,0.5116833661483379
6,0.66
6,0.732125689155227
6,0.5752416129076784
6,0.6771068600939769
6,0.5833333333333334
6,0.7172220218575737
6,0.8181818181818182
6,0.5384615384615384
6,0.875
6,0.7470824042309421
6,0.8571428571428571
6,0.8745544180654676
6,0.9285714285714286
6,0.7105954944096783
6,0.8053415603309687
6,0.5333333333333333
6,0.6236713233544118
6,0.7441860465116279
6,0.8333333333333334
6,0.5185727544772025
6,0.545820502051988
6,0.47368421052631576
6,0.5625
6,0.6275363049901946
6,0.5925925925925926
6,0.5135135135135135
6,0.8
6,0.3571428571428572
6,0.6470588235294118
6,0.5294117647058824
6,0.5294117647058824
6,0.6666666666666666
6,0.6875
6,0.3742027940126471
6,0.4365699263480883
6,0.6060606060606061
6,0.47058823529411764
6,0.3333333333333333
6,0.5925925925925926
6,0.7647058823529411
6,0.5
6,0.631578947368421
6,0.7397896686212777
6,0.75
6,0.39572488576635756
6,0.6666666666666666
6,0.24337524470981403
6,0.5625
6,0.9285714285714286
6,0.34590760585945257
6,0.7894736842105263
6,0.625
6,0.6571428571428571
6,0.4
6,0.5858418233689389
6,0.6
7,0.6363636363636364
7,0.6923076923076923
7,0.8666666666666667
7,0.6666666666666666
7,0.5476190476190477
7,0.8181818181818182
7,0.8
7,0.561680781467409
7,0.5333333333333333
7,0.43979885416492726
7,0.4109932149808957
7,0.4151405464894283
7,0.596559544542913
7,0.8
7,0.4838709677419355
7,0.7647058823529411
7,0.7980538111748767
7,0.5
7,0.8125
7,0.6428571428571429
7,0.3333333333333333
7,0.5
7,0.26666666666666666
7,0.6428571428571429
7,0.5263157894736842
7,0.5
7,0.4412484512922977
7,0.8645582954394498
7,0.7151593529085954
7,1.0
7,0.9285714285714286
7,0.8408528612504581
7,1.0
7,0.6377161405394688
7,0.6851851851851852
7,0.7844203812377432
7,0.6798309970727108
7,0.6818362114251202
7,0.8181818181818182
7,0.7484055880252942
7,0.6363636363636364
7,0.5384615384615384
7,0.8125
7,0.6640732482052818
7,0.8928571428571429
7,0.8745544180654676
7,0.6875
7,0.7122777528017816
7,0.9523809523809523
7,0.625
7,0.6811183498037142
7,0.6666666666666666
7,0.7083333333333334
7,0.5366925752004387
7,0.6004025522571868
7,0.6292187009857626
7,0.7489969579077136
7,0.7248779733605923
7,0.8021404654893491
7,0.6666666666666666
7,0.625
7,0.5
7,0.5789473684210527
7,0.7058823529411765
7,0.5294117647058824
7,0.5555555555555556
7,0.6470588235294118
7,0.4117647058823529
7,0.5882352941176471
7,0.5454545454545454
7,0.5
7,0.4666666666666667
7,0.5757575757575758
7,0.6458464806842646
7,0.5935873286495363
7,0.9411764705882353
7,0.6100943872002131
7,0.684504683727151
7,0.6436957684908433
7,0.5
7,0.4117647058823529
7,0.47619047619047616
7,0.5585720778859387
7,0.45
7,0.7692307692307693
7,0.8666666666666667
7,0.6938775510204082
7,0.5236249217872195
7,0.7894736842105263
7,0.7076829242244553
7,0.55
7,0.6285714285714286
7,0.5684763955277425
7,0.7142857142857143
7,0.8686936693348039
